id_venda,data_venda,id_produto,id_cliente,canal_venda,quantidade,preco_unitario,custo_unitario,regiao,receita_liquida,custo_total,margem_bruta_total,mes_nome,ano_mes,id_prod_ref,nome_produto,categoria_produto,marca_produto,faixa_etaria,genero_cliente,estado_cliente,meta_receita,meta_margem
571,2024-09-12,8,27,App,3,2526.45,4316.47,Norte,7579.349999999999,12949.41,-5370.06,Sep,2024-09-01,8,Produto_8,Notebook,TechOne,18-25,M,MG,,
572,2024-07-15,18,15,Marketplace,1,6891.47,4146.69,Norte,6891.47,4146.69,2744.7800000000007,Jul,2024-07-01,18,Produto_18,Notebook,NovaTech,18-25,F,RJ,536793.41,22.771958023851298
573,2024-10-29,18,6,App,4,7679.83,5367.23,Centro-Oeste,30719.32,21468.92,9250.400000000001,Oct,2024-10-01,18,Produto_18,Notebook,NovaTech,46-60,F,BA,,
574,2024-01-10,14,47,Site,5,1819.93,4161.35,Sudeste,9099.65,20806.75,-11707.1,Jan,2024-01-01,14,Produto_14,Acessório,SmartHub,26-35,F,MG,230049.16,71.02088962202687
575,2024-11-07,15,14,Site,1,796.4,1760.08,Centro-Oeste,796.4,1760.08,-963.68,Nov,2024-11-01,15,Produto_15,Notebook,DataX,36-45,M,RS,390819.29,42.07243455152892
576,2024-10-12,6,11,Site,2,1636.83,4187.67,Nordeste,3273.66,8375.34,-5101.68,Oct,2024-10-01,6,Produto_6,Smartphone,DataX,36-45,F,RS,,
577,2024-08-29,11,39,Marketplace,3,6582.36,1890.42,Sul,19747.079999999998,5671.26,14075.819999999998,Aug,2024-08-01,11,Produto_11,Acessório,TechOne,26-35,M,MG,,
578,2024-09-07,13,9,Site,2,5445.49,4574.69,Sudeste,10890.98,9149.38,1741.6000000000004,Sep,2024-09-01,13,Produto_13,Smartphone,SmartHub,46-60,F,RJ,,
579,2024-12-30,1,26,App,2,5124.77,3748.91,Nordeste,10249.54,7497.82,2751.720000000001,Dec,2024-12-01,1,Produto_1,Acessório,NovaTech,26-35,M,SP,,
580,2024-01-05,6,16,Site,1,3274.17,538.28,Sudeste,3274.17,538.28,2735.8900000000003,Jan,2024-01-01,6,Produto_6,Smartphone,DataX,18-25,F,SP,230049.16,71.02088962202687
581,2024-04-28,9,5,Site,2,4664.84,3115.99,Norte,9329.68,6231.98,3097.7000000000007,Apr,2024-04-01,9,Produto_9,Acessório,NovaTech,36-45,F,MG,,
582,2024-10-15,8,10,Marketplace,4,2532.21,2112.34,Centro-Oeste,10128.84,8449.36,1679.4799999999996,Oct,2024-10-01,8,Produto_8,Notebook,TechOne,18-25,F,SP,,
583,2024-03-05,11,50,Marketplace,2,3869.88,2025.14,Norte,7739.76,4050.28,3689.48,Mar,2024-03-01,11,Produto_11,Acessório,TechOne,46-60,M,SP,541782.03,12.319602036265396
584,2024-05-25,19,3,Site,3,6365.2,3645.36,Sul,19095.6,10936.08,8159.519999999999,May,2024-05-01,19,Produto_19,Notebook,NovaTech,36-45,M,MG,,
585,2024-08-11,9,13,App,3,7851.81,1988.16,Norte,23555.43,5964.4800000000005,17590.95,Aug,2024-08-01,9,Produto_9,Acessório,NovaTech,36-45,F,SP,,
586,2024-08-26,17,43,Site,5,7466.66,4679.21,Sudeste,37333.3,23396.05,13937.250000000004,Aug,2024-08-01,17,Produto_17,Notebook,NovaTech,46-60,F,RJ,,
587,2024-06-25,12,49,App,3,7477.54,499.09,Norte,22432.62,1497.27,20935.35,Jun,2024-06-01,12,Produto_12,Acessório,SmartHub,26-35,M,PR,242511.4,53.36185845283974
588,2024-09-23,14,30,App,2,3277.57,3989.5,Sudeste,6555.14,7979.0,-1423.8599999999997,Sep,2024-09-01,14,Produto_14,Acessório,SmartHub,46-60,M,PE,,
589,2024-12-06,15,45,Site,3,3803.44,4870.43,Sul,11410.32,14611.29,-3200.970000000001,Dec,2024-12-01,15,Produto_15,Notebook,DataX,26-35,F,RS,,
590,2024-10-08,16,6,Site,1,5674.52,4063.16,Norte,5674.52,4063.16,1611.3600000000006,Oct,2024-10-01,16,Produto_16,Smartphone,NovaTech,46-60,F,BA,,
591,2024-03-03,20,17,Site,3,7385.32,3023.6,Centro-Oeste,22155.96,9070.8,13085.16,Mar,2024-03-01,20,Produto_20,Notebook,SmartHub,36-45,M,PR,541782.03,12.319602036265396
592,2024-08-04,1,45,Marketplace,4,1221.75,5705.82,Centro-Oeste,4887.0,22823.28,-17936.28,Aug,2024-08-01,1,Produto_1,Acessório,NovaTech,26-35,F,RS,,
593,2024-12-07,10,19,Marketplace,1,2503.51,1855.64,Centro-Oeste,2503.51,1855.64,647.8700000000001,Dec,2024-12-01,10,Produto_10,Acessório,TechOne,46-60,M,PE,,
594,2024-11-10,8,42,Site,5,1200.05,193.47,Norte,6000.25,967.35,5032.9,Nov,2024-11-01,8,Produto_8,Notebook,TechOne,26-35,M,PR,390819.29,42.07243455152892
595,2024-10-09,18,35,Marketplace,4,4934.87,2637.38,Norte,19739.48,10549.52,9189.96,Oct,2024-10-01,18,Produto_18,Notebook,NovaTech,18-25,M,PR,,
596,2024-06-25,1,46,Site,2,2519.78,275.43,Norte,5039.56,550.86,4488.700000000001,Jun,2024-06-01,1,Produto_1,Acessório,NovaTech,26-35,F,BA,242511.4,53.36185845283974
597,2024-04-07,2,26,Site,2,2676.25,5727.31,Sudeste,5352.5,11454.62,-6102.120000000001,Apr,2024-04-01,2,Produto_2,Smartphone,NovaTech,26-35,M,SP,,
598,2024-04-14,1,5,Marketplace,2,660.24,1322.71,Sul,1320.48,2645.42,-1324.94,Apr,2024-04-01,1,Produto_1,Acessório,NovaTech,36-45,F,MG,,
599,2024-04-08,1,29,Marketplace,4,2863.39,4750.45,Centro-Oeste,11453.56,19001.8,-7548.24,Apr,2024-04-01,1,Produto_1,Acessório,NovaTech,46-60,F,PR,,
600,2024-11-06,9,37,Marketplace,4,6913.72,4665.47,Sudeste,27654.88,18661.88,8993.0,Nov,2024-11-01,9,Produto_9,Acessório,NovaTech,36-45,M,PE,390819.29,42.07243455152892
601,2024-01-06,13,20,App,4,1941.28,1368.96,Centro-Oeste,7765.12,5475.84,2289.2799999999997,Jan,2024-01-01,13,Produto_13,Smartphone,SmartHub,18-25,F,BA,230049.16,71.02088962202687
602,2024-07-15,1,49,Site,1,5591.98,3757.66,Sudeste,5591.98,3757.66,1834.3199999999997,Jul,2024-07-01,1,Produto_1,Acessório,NovaTech,26-35,M,PR,536793.41,22.771958023851298
603,2024-12-16,13,21,Marketplace,1,5074.06,364.63,Norte,5074.06,364.63,4709.43,Dec,2024-12-01,13,Produto_13,Smartphone,SmartHub,46-60,F,MG,,
604,2024-05-12,20,10,Site,2,6921.53,2942.76,Centro-Oeste,13843.06,5885.52,7957.539999999999,May,2024-05-01,20,Produto_20,Notebook,SmartHub,18-25,F,SP,,
605,2024-12-23,7,5,App,3,1145.07,166.71,Norte,3435.21,500.13,2935.08,Dec,2024-12-01,7,Produto_7,Acessório,DataX,36-45,F,MG,,
606,2024-09-15,2,36,Site,2,7822.96,5533.17,Centro-Oeste,15645.92,11066.34,4579.58,Sep,2024-09-01,2,Produto_2,Smartphone,NovaTech,46-60,M,PR,,
607,2024-01-23,6,6,App,5,4702.77,5858.43,Nordeste,23513.850000000002,29292.15,-5778.299999999999,Jan,2024-01-01,6,Produto_6,Smartphone,DataX,46-60,F,BA,230049.16,71.02088962202687
608,2024-02-22,7,26,Site,1,7964.25,1395.91,Sudeste,7964.25,1395.91,6568.34,Feb,2024-02-01,7,Produto_7,Acessório,DataX,26-35,M,SP,,
609,2024-06-13,14,4,Site,4,7300.97,1311.99,Nordeste,29203.88,5247.96,23955.920000000002,Jun,2024-06-01,14,Produto_14,Acessório,SmartHub,26-35,F,SP,242511.4,53.36185845283974
610,2024-07-20,18,39,Marketplace,1,1849.99,4542.02,Sudeste,1849.99,4542.02,-2692.0300000000007,Jul,2024-07-01,18,Produto_18,Notebook,NovaTech,26-35,M,MG,536793.41,22.771958023851298
611,2024-03-23,15,39,Site,4,543.68,1580.01,Sul,2174.72,6320.04,-4145.32,Mar,2024-03-01,15,Produto_15,Notebook,DataX,26-35,M,MG,541782.03,12.319602036265396
612,2024-05-24,2,50,App,5,2119.55,5378.85,Centro-Oeste,10597.75,26894.25,-16296.5,May,2024-05-01,2,Produto_2,Smartphone,NovaTech,46-60,M,SP,,
613,2024-03-25,10,35,Site,5,4267.75,3477.66,Sul,21338.75,17388.3,3950.4500000000007,Mar,2024-03-01,10,Produto_10,Acessório,TechOne,18-25,M,PR,541782.03,12.319602036265396
614,2024-03-18,12,1,Site,1,1455.61,2156.6,Sul,1455.61,2156.6,-700.99,Mar,2024-03-01,12,Produto_12,Acessório,SmartHub,26-35,F,SP,541782.03,12.319602036265396
615,2024-12-31,17,24,Site,4,1422.93,5009.55,Sudeste,5691.72,20038.2,-14346.48,Dec,2024-12-01,17,Produto_17,Notebook,NovaTech,26-35,M,MG,,
616,2024-01-01,8,36,Site,5,3754.49,3000.97,Nordeste,18772.449999999997,15004.849999999999,3767.5999999999985,Jan,2024-01-01,8,Produto_8,Notebook,TechOne,46-60,M,PR,230049.16,71.02088962202687
617,2024-02-20,11,6,Marketplace,2,362.82,5476.87,Norte,725.64,10953.74,-10228.1,Feb,2024-02-01,11,Produto_11,Acessório,TechOne,46-60,F,BA,,
618,2024-06-21,3,41,Site,2,1062.92,5573.84,Sudeste,2125.84,11147.68,-9021.84,Jun,2024-06-01,3,Produto_3,Acessório,TechOne,46-60,M,PR,242511.4,53.36185845283974
619,2024-07-23,6,46,Marketplace,4,3385.3,1059.29,Norte,13541.2,4237.16,9304.04,Jul,2024-07-01,6,Produto_6,Smartphone,DataX,26-35,F,BA,536793.41,22.771958023851298
620,2024-09-16,9,44,App,1,598.73,93.75,Sul,598.73,93.75,504.98,Sep,2024-09-01,9,Produto_9,Acessório,NovaTech,46-60,M,RJ,,
621,2024-10-14,6,31,App,5,3234.36,5904.87,Norte,16171.800000000001,29524.35,-13352.549999999997,Oct,2024-10-01,6,Produto_6,Smartphone,DataX,36-45,F,MG,,
622,2024-02-03,9,20,App,1,3844.65,5444.33,Nordeste,3844.65,5444.33,-1599.6799999999998,Feb,2024-02-01,9,Produto_9,Acessório,NovaTech,18-25,F,BA,,
623,2024-12-13,7,24,App,2,3665.01,408.24,Sudeste,7330.02,816.48,6513.540000000001,Dec,2024-12-01,7,Produto_7,Acessório,DataX,26-35,M,MG,,
624,2024-04-04,9,25,Marketplace,5,6966.48,5011.56,Nordeste,34832.399999999994,25057.800000000003,9774.599999999991,Apr,2024-04-01,9,Produto_9,Acessório,NovaTech,18-25,F,MG,,
625,2024-03-12,18,36,Site,1,4287.49,2790.21,Nordeste,4287.49,2790.21,1497.2799999999997,Mar,2024-03-01,18,Produto_18,Notebook,NovaTech,46-60,M,PR,541782.03,12.319602036265396
626,2024-02-08,12,21,Site,3,3797.05,1613.05,Sudeste,11391.150000000001,4839.15,6552.000000000002,Feb,2024-02-01,12,Produto_12,Acessório,SmartHub,46-60,F,MG,,
627,2024-06-02,8,30,Marketplace,4,3344.6,5282.18,Nordeste,13378.4,21128.72,-7750.3200000000015,Jun,2024-06-01,8,Produto_8,Notebook,TechOne,46-60,M,PE,242511.4,53.36185845283974
628,2024-09-06,8,24,Marketplace,4,6559.22,1244.27,Centro-Oeste,26236.88,4977.08,21259.800000000003,Sep,2024-09-01,8,Produto_8,Notebook,TechOne,26-35,M,MG,,
629,2024-06-10,18,44,Marketplace,3,7170.95,5688.02,Centro-Oeste,21512.85,17064.06,4448.789999999997,Jun,2024-06-01,18,Produto_18,Notebook,NovaTech,46-60,M,RJ,242511.4,53.36185845283974
630,2024-04-27,20,42,App,2,6840.62,1297.28,Centro-Oeste,13681.24,2594.56,11086.68,Apr,2024-04-01,20,Produto_20,Notebook,SmartHub,26-35,M,PR,,
631,2024-09-15,15,30,Marketplace,5,5421.02,3713.0,Norte,27105.100000000002,18565.0,8540.100000000002,Sep,2024-09-01,15,Produto_15,Notebook,DataX,46-60,M,PE,,
632,2024-11-01,7,22,App,4,1185.16,1400.67,Nordeste,4740.64,5602.68,-862.04,Nov,2024-11-01,7,Produto_7,Acessório,DataX,26-35,M,RS,390819.29,42.07243455152892
633,2024-09-24,11,28,App,3,2287.27,3310.36,Sudeste,6861.8099999999995,9931.08,-3069.2700000000004,Sep,2024-09-01,11,Produto_11,Acessório,TechOne,26-35,F,BA,,
634,2024-02-23,20,7,Site,3,463.9,4129.13,Sudeste,1391.6999999999998,12387.39,-10995.689999999999,Feb,2024-02-01,20,Produto_20,Notebook,SmartHub,36-45,F,RJ,,
635,2024-08-23,16,35,App,2,7453.51,1206.15,Norte,14907.02,2412.3,12494.720000000001,Aug,2024-08-01,16,Produto_16,Smartphone,NovaTech,18-25,M,PR,,
636,2024-08-09,4,28,Site,2,5320.31,3163.64,Sudeste,10640.62,6327.28,4313.340000000001,Aug,2024-08-01,4,Produto_4,Acessório,TechOne,26-35,F,BA,,
637,2024-09-07,6,14,Site,1,5996.27,2856.83,Centro-Oeste,5996.27,2856.83,3139.4400000000005,Sep,2024-09-01,6,Produto_6,Smartphone,DataX,36-45,M,RS,,
638,2024-11-08,3,10,Marketplace,4,2561.42,500.54,Nordeste,10245.68,2002.16,8243.52,Nov,2024-11-01,3,Produto_3,Acessório,TechOne,18-25,F,SP,390819.29,42.07243455152892
639,2024-04-21,9,16,Site,1,6780.66,4924.38,Sudeste,6780.66,4924.38,1856.2799999999997,Apr,2024-04-01,9,Produto_9,Acessório,NovaTech,18-25,F,SP,,
640,2024-09-11,10,16,Site,3,2150.87,2067.24,Sudeste,6452.61,6201.719999999999,250.89000000000033,Sep,2024-09-01,10,Produto_10,Acessório,TechOne,18-25,F,SP,,
641,2024-10-29,14,31,Site,5,112.99,3481.53,Sul,564.9499999999999,17407.65,-16842.7,Oct,2024-10-01,14,Produto_14,Acessório,SmartHub,36-45,F,MG,,
642,2024-07-25,11,42,Marketplace,5,3073.68,3127.52,Sul,15368.4,15637.6,-269.2000000000007,Jul,2024-07-01,11,Produto_11,Acessório,TechOne,26-35,M,PR,536793.41,22.771958023851298
643,2024-08-16,18,25,App,2,4609.02,3118.5,Sul,9218.04,6237.0,2981.040000000001,Aug,2024-08-01,18,Produto_18,Notebook,NovaTech,18-25,F,MG,,
644,2024-12-06,12,13,App,5,3881.77,714.76,Nordeste,19408.85,3573.8,15835.05,Dec,2024-12-01,12,Produto_12,Acessório,SmartHub,36-45,F,SP,,
645,2024-03-06,12,6,Marketplace,5,6910.4,2587.01,Centro-Oeste,34552.0,12935.050000000001,21616.949999999997,Mar,2024-03-01,12,Produto_12,Acessório,SmartHub,46-60,F,BA,541782.03,12.319602036265396
646,2024-03-15,13,44,Marketplace,5,932.7,2758.01,Centro-Oeste,4663.5,13790.050000000001,-9126.550000000001,Mar,2024-03-01,13,Produto_13,Smartphone,SmartHub,46-60,M,RJ,541782.03,12.319602036265396
647,2024-04-12,13,9,Site,3,4475.21,4423.17,Centro-Oeste,13425.630000000001,13269.51,156.1200000000008,Apr,2024-04-01,13,Produto_13,Smartphone,SmartHub,46-60,F,RJ,,
648,2024-07-10,19,45,App,5,4152.54,5052.91,Nordeste,20762.7,25264.55,-4501.8499999999985,Jul,2024-07-01,19,Produto_19,Notebook,NovaTech,26-35,F,RS,536793.41,22.771958023851298
649,2024-09-08,19,36,Marketplace,5,2323.0,3306.3,Nordeste,11615.0,16531.5,-4916.5,Sep,2024-09-01,19,Produto_19,Notebook,NovaTech,46-60,M,PR,,
650,2024-08-13,14,43,App,5,6595.6,593.76,Sul,32978.0,2968.8,30009.2,Aug,2024-08-01,14,Produto_14,Acessório,SmartHub,46-60,F,RJ,,
651,2024-10-20,4,20,Site,1,6047.5,1482.15,Sudeste,6047.5,1482.15,4565.35,Oct,2024-10-01,4,Produto_4,Acessório,TechOne,18-25,F,BA,,
652,2024-11-01,13,18,Marketplace,3,5889.59,1056.41,Norte,17668.77,3169.2300000000005,14499.54,Nov,2024-11-01,13,Produto_13,Smartphone,SmartHub,26-35,F,PR,390819.29,42.07243455152892
653,2024-04-07,8,43,App,2,7021.92,817.72,Norte,14043.84,1635.44,12408.4,Apr,2024-04-01,8,Produto_8,Notebook,TechOne,46-60,F,RJ,,
654,2024-12-03,19,21,Site,1,5810.0,2246.12,Sudeste,5810.0,2246.12,3563.88,Dec,2024-12-01,19,Produto_19,Notebook,NovaTech,46-60,F,MG,,
655,2024-10-12,12,4,App,4,1931.55,1438.01,Sul,7726.2,5752.04,1974.1599999999999,Oct,2024-10-01,12,Produto_12,Acessório,SmartHub,26-35,F,SP,,
656,2024-11-30,18,50,Site,3,5673.95,1372.35,Sudeste,17021.85,4117.049999999999,12904.8,Nov,2024-11-01,18,Produto_18,Notebook,NovaTech,46-60,M,SP,390819.29,42.07243455152892
657,2024-12-12,6,33,Site,3,2530.85,403.78,Sudeste,7592.549999999999,1211.34,6381.209999999999,Dec,2024-12-01,6,Produto_6,Smartphone,DataX,36-45,F,BA,,
658,2024-11-03,18,27,Marketplace,4,2013.18,184.61,Norte,8052.72,738.44,7314.280000000001,Nov,2024-11-01,18,Produto_18,Notebook,NovaTech,18-25,M,MG,390819.29,42.07243455152892
659,2024-09-05,19,7,Site,4,676.73,688.39,Sul,2706.92,2753.56,-46.63999999999987,Sep,2024-09-01,19,Produto_19,Notebook,NovaTech,36-45,F,RJ,,
660,2024-06-14,5,6,App,4,5977.83,1099.41,Nordeste,23911.32,4397.64,19513.68,Jun,2024-06-01,5,Produto_5,Smartphone,NovaTech,46-60,F,BA,242511.4,53.36185845283974
661,2024-11-30,9,15,App,2,5716.91,2631.42,Norte,11433.82,5262.84,6170.98,Nov,2024-11-01,9,Produto_9,Acessório,NovaTech,18-25,F,RJ,390819.29,42.07243455152892
662,2024-01-30,3,18,Site,5,1952.55,3102.28,Nordeste,9762.75,15511.400000000001,-5748.6500000000015,Jan,2024-01-01,3,Produto_3,Acessório,TechOne,26-35,F,PR,230049.16,71.02088962202687
663,2024-09-03,10,32,Marketplace,3,6020.09,912.3,Sul,18060.27,2736.8999999999996,15323.37,Sep,2024-09-01,10,Produto_10,Acessório,TechOne,46-60,F,SP,,
664,2024-04-15,19,11,Site,5,7350.94,2594.72,Sudeste,36754.7,12973.599999999999,23781.1,Apr,2024-04-01,19,Produto_19,Notebook,NovaTech,36-45,F,RS,,
665,2024-02-20,3,20,Site,5,953.43,2103.15,Centro-Oeste,4767.15,10515.75,-5748.6,Feb,2024-02-01,3,Produto_3,Acessório,TechOne,18-25,F,BA,,
666,2024-03-21,15,24,Site,4,1937.83,1165.87,Centro-Oeste,7751.32,4663.48,3087.84,Mar,2024-03-01,15,Produto_15,Notebook,DataX,26-35,M,MG,541782.03,12.319602036265396
667,2024-05-12,1,15,Site,2,6027.06,120.5,Sul,12054.12,241.0,11813.12,May,2024-05-01,1,Produto_1,Acessório,NovaTech,18-25,F,RJ,,
668,2024-10-11,7,48,Site,1,2268.6,2844.75,Centro-Oeste,2268.6,2844.75,-576.1500000000001,Oct,2024-10-01,7,Produto_7,Acessório,DataX,26-35,M,PR,,
669,2024-05-17,12,7,Marketplace,2,5034.85,4139.06,Nordeste,10069.7,8278.12,1791.58,May,2024-05-01,12,Produto_12,Acessório,SmartHub,36-45,F,RJ,,
670,2024-07-02,17,21,Marketplace,5,741.2,1419.56,Centro-Oeste,3706.0,7097.799999999999,-3391.7999999999993,Jul,2024-07-01,17,Produto_17,Notebook,NovaTech,46-60,F,MG,536793.41,22.771958023851298
671,2024-11-25,20,42,Site,2,3672.4,860.3,Sul,7344.8,1720.6,5624.200000000001,Nov,2024-11-01,20,Produto_20,Notebook,SmartHub,26-35,M,PR,390819.29,42.07243455152892
672,2024-09-29,5,26,App,4,5938.82,5331.29,Sul,23755.28,21325.16,2430.119999999999,Sep,2024-09-01,5,Produto_5,Smartphone,NovaTech,26-35,M,SP,,
673,2024-12-05,4,44,Marketplace,1,5523.46,1708.15,Nordeste,5523.46,1708.15,3815.31,Dec,2024-12-01,4,Produto_4,Acessório,TechOne,46-60,M,RJ,,
674,2024-03-09,12,14,Marketplace,4,6539.07,1403.79,Centro-Oeste,26156.28,5615.16,20541.12,Mar,2024-03-01,12,Produto_12,Acessório,SmartHub,36-45,M,RS,541782.03,12.319602036265396
675,2024-02-03,20,37,App,1,7031.87,5154.01,Centro-Oeste,7031.87,5154.01,1877.8599999999997,Feb,2024-02-01,20,Produto_20,Notebook,SmartHub,36-45,M,PE,,
676,2024-09-18,18,21,Site,5,6208.15,4917.27,Sudeste,31040.75,24586.350000000002,6454.399999999998,Sep,2024-09-01,18,Produto_18,Notebook,NovaTech,46-60,F,MG,,
677,2024-02-22,17,18,Site,1,5405.54,2734.21,Norte,5405.54,2734.21,2671.33,Feb,2024-02-01,17,Produto_17,Notebook,NovaTech,26-35,F,PR,,
678,2024-07-23,19,5,Marketplace,1,350.61,2976.29,Sul,350.61,2976.29,-2625.68,Jul,2024-07-01,19,Produto_19,Notebook,NovaTech,36-45,F,MG,536793.41,22.771958023851298
679,2024-05-05,9,3,Marketplace,1,4326.24,1369.07,Sudeste,4326.24,1369.07,2957.17,May,2024-05-01,9,Produto_9,Acessório,NovaTech,36-45,M,MG,,
680,2024-08-22,4,23,Site,2,397.81,543.55,Sul,795.62,1087.1,-291.4799999999999,Aug,2024-08-01,4,Produto_4,Acessório,TechOne,26-35,F,PE,,
681,2024-02-12,2,26,Site,2,6483.74,3474.72,Sudeste,12967.48,6949.44,6018.04,Feb,2024-02-01,2,Produto_2,Smartphone,NovaTech,26-35,M,SP,,
682,2024-08-27,4,37,Marketplace,5,2633.72,662.2,Norte,13168.599999999999,3311.0,9857.599999999999,Aug,2024-08-01,4,Produto_4,Acessório,TechOne,36-45,M,PE,,
683,2024-04-20,2,24,Marketplace,1,4543.19,2739.71,Sudeste,4543.19,2739.71,1803.4799999999996,Apr,2024-04-01,2,Produto_2,Smartphone,NovaTech,26-35,M,MG,,
684,2024-09-05,15,49,Marketplace,3,2307.62,5647.74,Sul,6922.86,16943.22,-10020.36,Sep,2024-09-01,15,Produto_15,Notebook,DataX,26-35,M,PR,,
685,2024-05-30,2,19,Marketplace,5,6281.75,5720.78,Centro-Oeste,31408.75,28603.899999999998,2804.850000000002,May,2024-05-01,2,Produto_2,Smartphone,NovaTech,46-60,M,PE,,
686,2024-07-01,4,25,Site,1,7103.37,1496.85,Sul,7103.37,1496.85,5606.52,Jul,2024-07-01,4,Produto_4,Acessório,TechOne,18-25,F,MG,536793.41,22.771958023851298
687,2024-12-01,6,21,App,1,3249.28,3774.75,Nordeste,3249.28,3774.75,-525.4699999999998,Dec,2024-12-01,6,Produto_6,Smartphone,DataX,46-60,F,MG,,
688,2024-04-04,7,12,App,2,6917.09,2886.53,Nordeste,13834.18,5773.06,8061.12,Apr,2024-04-01,7,Produto_7,Acessório,DataX,18-25,M,PR,,
689,2024-01-08,10,41,Site,5,2209.89,5264.06,Nordeste,11049.449999999999,26320.300000000003,-15270.850000000004,Jan,2024-01-01,10,Produto_10,Acessório,TechOne,46-60,M,PR,230049.16,71.02088962202687
690,2024-12-25,19,33,App,1,4323.82,1686.87,Nordeste,4323.82,1686.87,2636.95,Dec,2024-12-01,19,Produto_19,Notebook,NovaTech,36-45,F,BA,,
691,2024-07-02,19,50,Marketplace,1,6884.22,101.92,Norte,6884.22,101.92,6782.3,Jul,2024-07-01,19,Produto_19,Notebook,NovaTech,46-60,M,SP,536793.41,22.771958023851298
692,2024-10-07,12,4,Site,5,2674.46,1042.36,Centro-Oeste,13372.3,5211.799999999999,8160.5,Oct,2024-10-01,12,Produto_12,Acessório,SmartHub,26-35,F,SP,,
693,2024-07-13,3,42,Marketplace,3,7636.93,2149.17,Centro-Oeste,22910.79,6447.51,16463.28,Jul,2024-07-01,3,Produto_3,Acessório,TechOne,26-35,M,PR,536793.41,22.771958023851298
694,2024-12-17,13,7,App,5,1062.85,1949.07,Sul,5314.25,9745.35,-4431.1,Dec,2024-12-01,13,Produto_13,Smartphone,SmartHub,36-45,F,RJ,,
695,2024-07-13,18,22,Marketplace,5,244.37,4764.87,Sudeste,1221.85,23824.35,-22602.5,Jul,2024-07-01,18,Produto_18,Notebook,NovaTech,26-35,M,RS,536793.41,22.771958023851298
696,2024-06-03,8,33,Site,3,7242.67,4108.92,Sul,21728.010000000002,12326.76,9401.250000000002,Jun,2024-06-01,8,Produto_8,Notebook,TechOne,36-45,F,BA,242511.4,53.36185845283974
697,2024-04-02,15,17,Site,5,642.32,1853.37,Sul,3211.6000000000004,9266.849999999999,-6055.249999999998,Apr,2024-04-01,15,Produto_15,Notebook,DataX,36-45,M,PR,,
698,2024-06-08,1,24,App,1,7935.92,2789.84,Sul,7935.92,2789.84,5146.08,Jun,2024-06-01,1,Produto_1,Acessório,NovaTech,26-35,M,MG,242511.4,53.36185845283974
699,2024-03-01,3,34,Site,5,7616.04,645.71,Sul,38080.2,3228.55,34851.649999999994,Mar,2024-03-01,3,Produto_3,Acessório,TechOne,46-60,M,RJ,541782.03,12.319602036265396
700,2024-05-01,8,28,Marketplace,3,1182.47,5397.03,Centro-Oeste,3547.41,16191.09,-12643.68,May,2024-05-01,8,Produto_8,Notebook,TechOne,26-35,F,BA,,
701,2024-02-20,4,43,Marketplace,4,4346.92,5617.71,Sudeste,17387.68,22470.84,-5083.16,Feb,2024-02-01,4,Produto_4,Acessório,TechOne,46-60,F,RJ,,
702,2024-10-03,16,41,Site,5,1560.87,5880.44,Sul,7804.349999999999,29402.199999999997,-21597.85,Oct,2024-10-01,16,Produto_16,Smartphone,NovaTech,46-60,M,PR,,
703,2024-01-05,10,39,App,2,3482.43,5221.83,Centro-Oeste,6964.86,10443.66,-3478.8,Jan,2024-01-01,10,Produto_10,Acessório,TechOne,26-35,M,MG,230049.16,71.02088962202687
704,2024-04-01,12,22,App,1,585.26,1109.85,Sul,585.26,1109.85,-524.5899999999999,Apr,2024-04-01,12,Produto_12,Acessório,SmartHub,26-35,M,RS,,
705,2024-06-18,14,49,Site,1,1869.0,353.48,Nordeste,1869.0,353.48,1515.52,Jun,2024-06-01,14,Produto_14,Acessório,SmartHub,26-35,M,PR,242511.4,53.36185845283974
706,2024-11-12,14,17,Marketplace,2,2969.86,3511.21,Sul,5939.72,7022.42,-1082.6999999999998,Nov,2024-11-01,14,Produto_14,Acessório,SmartHub,36-45,M,PR,390819.29,42.07243455152892
707,2024-01-22,2,34,Marketplace,2,3565.32,5482.62,Sul,7130.64,10965.24,-3834.5999999999995,Jan,2024-01-01,2,Produto_2,Smartphone,NovaTech,46-60,M,RJ,230049.16,71.02088962202687
708,2024-11-21,5,6,App,5,7822.22,1129.92,Norte,39111.1,5649.6,33461.5,Nov,2024-11-01,5,Produto_5,Smartphone,NovaTech,46-60,F,BA,390819.29,42.07243455152892
709,2024-01-01,5,46,Marketplace,2,6482.14,121.69,Nordeste,12964.28,243.38,12720.900000000001,Jan,2024-01-01,5,Produto_5,Smartphone,NovaTech,26-35,F,BA,230049.16,71.02088962202687
710,2024-05-12,6,6,App,4,5925.54,4848.54,Sudeste,23702.16,19394.16,4308.0,May,2024-05-01,6,Produto_6,Smartphone,DataX,46-60,F,BA,,
711,2024-08-20,13,34,Marketplace,3,4342.63,534.63,Sul,13027.89,1603.8899999999999,11424.0,Aug,2024-08-01,13,Produto_13,Smartphone,SmartHub,46-60,M,RJ,,
712,2024-01-12,9,1,App,2,6735.98,2529.14,Sudeste,13471.96,5058.28,8413.68,Jan,2024-01-01,9,Produto_9,Acessório,NovaTech,26-35,F,SP,230049.16,71.02088962202687
